fecha,apertura,maximo,minimo,cierre,volumen,openint
"2014-12-10","177.50000","177.5","175.01","175.28999","7406763","0"
"2014-12-11","175.89000","177.66","175.7","176.03000","6302231","0"
"2014-12-12","174.77000","175.67","172.93","173.00000","11865010","0"
"2014-12-15","173.75000","174.13","171.21","171.78999","8364497","0"
"2014-12-16","171.27000","174.39","170.74","170.85001","12132938","0"
"2014-12-17","171.27000","173.98","171.08","173.59000","12897743","0"
"2014-12-18","175.98000","177.83","175.37","177.78999","9755646","0"
"2014-12-19","177.78999","178.42","177.15","177.64999","10268454","0"
"2014-12-22","178.22000","179.36","178.19","179.36000","7702184","0"
"2014-12-23","179.87000","180.4","179.68","180.03000","6267053","0"
"2014-12-24","180.19000","180.53","179.94","180.03000","1647389","0"
"2014-12-26","180.49001","180.71","180.19","180.19000","1921214","0"
"2014-12-29","179.88000","180.38","179.81","180.11000","2565143","0"
"2014-12-30","179.63000","179.87","179.24","179.46001","3007927","0"
"2014-12-31","179.82001","180.12","177.88","177.88000","4512974","0"
"2015-01-02","178.64999","179.23","176.98","177.94000","4996129","0"
"2015-01-05","177.06000","177.21","174.46","174.84000","6690912","0"
"2015-01-06","175.10001","175.54","172.32","173.39000","10126365","0"
"2015-01-07","174.85001","175.79","174.24","175.59000","5519489","0"
"2015-01-08","177.25999","178.96","177.21","178.75999","7164614","0"
"2015-01-09","178.98000","179.06","176.63","177.22000","6638910","0"
"2015-01-12","177.44000","177.63","175.46","176.24001","4288712","0"
"2015-01-13","177.72000","179.03","174.7","175.98000","9725446","0"
"2015-01-14","173.44000","174.72","172.42","174.06000","10593599","0"
"2015-01-15","174.74001","175.08","172.81","173.06000","9071374","0"
"2015-01-16","172.57001","174.97","172.12","174.67000","8775934","0"
"2015-01-20","175.23000","175.61","173.14","174.89999","6918373","0"
"2015-01-21","174.25000","175.75","173.66","175.35001","6238525","0"
"2015-01-22","175.92000","176.32","175.56","175.59000","277607","0"
"2015-01-23","177.71001","177.82","176.39","176.41000","4754829","0"
"2015-01-26","176.16000","176.71","175.38","176.50000","3723305","0"
"2015-01-27","173.50000","174.75","172.59","173.59000","10849888","0"
"2015-01-28","174.55000","174.61","171.59","171.72000","9087350","0"
"2015-01-29","172.16000","174.07","171.06","173.89999","9102264","0"
"2015-01-30","173.20000","173.95","171.27","171.45000","10054721","0"
"2015-02-02","171.95000","173.43","170.1","173.27000","9157451","0"
"2015-02-03","174.13000","176.4","174.1","176.33000","7338173","0"
"2015-02-04","175.80000","177.57","175.78","176.53000","5658917","0"
"2015-02-05","177.28000","178.64","177.09","178.55000","5758884","0"
"2015-02-06","178.82001","179.36","177.48","178.09000","7205878","0"
"2015-02-09","177.17999","177.94","176.68","177.09000","3722014","0"
"2015-02-10","178.17000","178.75","177.14","178.50999","3585089","0"
"2015-02-11","178.09000","179.09","177.67","178.70000","4584652","0"
"2015-02-12","179.27000","179.93","179","179.84000","3746388","0"
"2015-02-13","180.00000","180.54","179.76","180.34000","3935502","0"
"2015-02-17","180.06000","180.7","179.71","180.57001","2850603","0"
"2015-02-18","180.17999","180.68","179.97","180.47000","2710895","0"
"2015-02-19","179.87000","180.43","179.43","180.09000","2612198","0"
"2015-02-20","179.14999","181.2","178.5","181.14000","8787478","0"
"2015-02-23","180.71001","180.92","180.32","180.92000","2741967","0"
"2015-02-24","181.03000","182.06","180.89","181.91000","4226210","0"
"2015-02-25","181.81000","182.17","181.56","181.96001","2839291","0"
"2015-02-26","181.92000","182.24","181.4","182.00999","3095680","0"
"2015-02-27","181.92999","181.94","181.15","181.19000","3010001","0"
"2015-03-02","181.37000","182.68","181.37","182.67999","3258287","0"
"2015-03-03","182.23000","182.39","181.19","181.87000","2791014","0"
"2015-03-04","181.41000","181.41","180.13","180.78000","3789307","0"
"2015-03-05","181.25000","181.41","180.83","181.38000","658810","0"
"2015-03-06","180.12000","180.63","178.13","178.39999","7132111","0"
"2015-03-09","178.53000","180.19","178.53","179.80000","3882707","0"
"2015-03-10","178.38000","178.51","176.68","176.69000","6073618","0"
"2015-03-11","176.98000","177.29","176.23","176.35001","5581880","0"
"2015-03-12","177.24001","179.02","177.2","178.97000","4007532","0"
"2015-03-13","178.39000","178.5","176.27","177.56000","6832788","0"
"2015-03-16","178.25000","179.91","178.25","179.78000","5547899","0"
"2015-03-17","178.78999","178.97","177.86","178.50000","5376918","0"
"2015-03-18","177.91000","181.01","176.97","180.73000","11285279","0"
"2015-03-19","180.17999","180.39","179.31","179.66000","6141731","0"
"2015-03-20","180.46001","181.67","180.17","180.96001","5989913","0"
"2015-03-23","181.05000","181.75","180.84","180.85001","3583917","0"
"2015-03-24","180.64999","181.19","179.77","179.83000","4691935","0"
"2015-03-25","179.95000","180.16","176.88","176.92000","8514820","0"
"2015-03-26","176.14999","177.3","175.46","176.48000","6604411","0"
"2015-03-27","176.33000","176.97","175.97","176.81000","3921299","0"
"2015-03-30","178.31000","179.76","178.28","179.39000","5395784","0"
"2015-03-31","178.52000","179.08","177.43","177.58000","4630920","0"
"2015-04-01","177.53999","177.54","175.57","176.74001","7436666","0"
"2015-04-02","176.70000","177.91","176.43","177.33000","3223188","0"
"2015-04-06","176.32001","179.17","176.09","178.59000","6299133","0"
"2015-04-07","178.77000","179.58","178.42","178.42000","6015845","0"
"2015-04-08","178.60001","179.56","177.96","178.75000","4735806","0"
"2015-04-09","178.66000","179.63","177.98","179.39999","4453814","0"
"2015-04-10","179.67000","180.44","179.18","180.37000","3462296","0"
"2015-04-13","180.17000","180.86","179.49","179.64000","3355594","0"
"2015-04-14","179.58000","180.54","178.8","180.17999","4816958","0"
"2015-04-15","180.83000","181.38","180.45","180.88000","4118883","0"
"2015-04-16","180.67000","181.51","180.43","180.91000","3871620","0"
"2015-04-17","179.27000","179.41","177.16","177.94000","8582443","0"
"2015-04-20","179.31000","180.61","179.15","180.03000","5336431","0"
"2015-04-21","180.70000","180.88","178.97","179.25999","3595524","0"
"2015-04-22","179.64999","180.25","178.55","180.06000","5569427","0"
"2015-04-23","179.44000","181.07","179.2","180.37000","4868215","0"
"2015-04-24","180.50000","180.82","179.79","180.53999","4009959","0"
"2015-04-27","181.46001","181.54","179.96","180.17000","4960872","0"
"2015-04-28","180.36000","180.94","178.88","180.84000","4534088","0"
"2015-04-29","179.80000","180.71","179.24","180.07001","6556156","0"
"2015-04-30","179.70000","180.02","177.45","178.17999","8562871","0"
"2015-05-01","179.21001","180.01","178.98","179.89999","3895734","0"
"2015-05-04","180.34000","181.05","180.25","180.44000","3256783","0"
"2015-05-05","180.23000","180.59","178.78","179.00999","5315200","0"
"2015-05-06","179.87000","180.25","177.25","178.36000","7324102","0"
"2015-05-07","178.12000","179.7","177.89","179.28000","4140041","0"
"2015-05-08","181.14000","182.02","181.08","181.85001","5526204","0"
"2015-05-11","181.77000","182","180.88","181.08000","3751391","0"
"2015-05-12","180.10001","181.23","179.27","180.72000","4742089","0"
"2015-05-13","180.85001","181.44","180.48","180.74001","3860155","0"
"2015-05-14","181.81000","182.64","181.73","182.53999","4898833","0"
"2015-05-15","182.24001","182.51","181.89","182.48000","4520796","0"
"2015-05-18","182.42999","183.01","182.19","182.67999","2887843","0"
"2015-05-19","182.92000","183.28","182.37","182.92999","2766534","0"
"2015-05-20","183.23000","183.35","182.56","182.71001","5060947","0"
"2015-05-21","182.62000","183.04","182.36","182.78999","2724170","0"
"2015-05-22","182.50999","182.74","182.04","182.25000","2370382","0"
"2015-05-26","181.92999","181.93","179.79","180.37000","5529492","0"
"2015-05-27","180.77000","181.79","180.45","181.52000","3587844","0"
"2015-05-28","181.11000","181.33","180.65","181.30000","3623527","0"
"2015-05-29","181.17000","181.19","179.67","180.11000","4919221","0"
"2015-06-01","181.00000","181.15","179.81","180.38000","4284201","0"
"2015-06-02","180.08000","180.96","179.27","180.14999","5005793","0"
"2015-06-03","180.85001","181.74","180.12","180.88000","5479049","0"
"2015-06-04","180.17999","180.92","178.78","179.21001","7284141","0"
"2015-06-05","179.08000","179.46","178.25","178.50000","5167727","0"
"2015-06-08","178.50999","178.6","177.68","177.81000","4376361","0"
"2015-06-09","177.82001","178.26","177.2","177.71001","4472140","0"
"2015-06-10","178.38000","180.54","178.38","180.06000","5479619","0"
"2015-06-11","180.69000","181.26","180.39","180.64000","3748854","0"
"2015-06-12","179.86000","180.06","178.72","179.13000","4505242","0"
"2015-06-15","177.89000","178.37","177.11","178.10001","5502205","0"
"2015-06-16","178.07001","179.36","177.88","179.21001","3275223","0"
"2015-06-17","179.66000","180.14","178.49","179.48000","3650107","0"
"2015-06-18","180.21001","181.94","180.14","181.33000","6481667","0"
"2015-06-19","180.64000","180.74","179.73","179.73000","3977379","0"
"2015-06-22","181.03000","181.5","180.67","180.89000","4046757","0"
"2015-06-23","181.12000","181.57","180.75","181.12000","2828018","0"
"2015-06-24","180.56000","180.97","179.39","179.41000","3829713","0"
"2015-06-25","180.05000","180.12","178.59","178.64999","3628417","0"
"2015-06-26","179.21001","179.83","178.68","179.13000","4849410","0"
"2015-06-29","177.60001","178.21","175.59","175.67999","8248554","0"
"2015-06-30","177.00000","177.01","175.45","175.83000","9081065","0"
"2015-07-01","177.57001","177.82","176.58","177.39999","4116657","0"
"2015-07-02","177.78999","178.05","176.65","177.08000","4007828","0"
"2015-07-06","175.59000","177.14","175.34","176.67000","3718190","0"
"2015-07-07","176.88000","177.73","174.44","177.63000","7457208","0"
"2015-07-08","176.11000","176.44","174.78","175.07001","6770746","0"
"2015-07-09","177.14999","177.47","175.21","175.25999","4572882","0"
"2015-07-10","177.22000","177.8","176.62","177.41000","4486650","0"
"2015-07-13","178.83000","179.7","178.8","179.59000","3855862","0"
"2015-07-14","179.45000","180.54","179.31","180.33000","2736520","0"
"2015-07-15","180.32001","180.72","179.9","180.34000","3349982","0"
"2015-07-16","181.20000","181.25","180.5","181.07001","2471722","0"
"2015-07-17","180.49001","180.62","180.01","180.53000","2816793","0"
"2015-07-20","180.95000","181.1","180.36","180.69000","2958815","0"
"2015-07-21","179.69000","179.71","178.43","178.94000","4953872","0"
"2015-07-22","178.42999","178.92","177.84","178.30000","3354954","0"
"2015-07-23","178.33000","178.33","176.83","177.16000","4684592","0"
"2015-07-24","177.23000","177.25","175.31","175.53999","4585399","0"
"2015-07-27","174.47000","174.78","173.78","174.25999","5300097","0"
"2015-07-28","174.86000","176.28","174.3","176.11000","5625645","0"
"2015-07-29","176.33000","177.56","176.17","177.22000","4059448","0"
"2015-07-30","177.03999","177.39","176.13","177.28999","3648932","0"
"2015-07-31","177.67000","177.73","176.49","176.73000","4478373","0"
"2015-08-03","176.82001","176.87","174.74","175.73000","4515723","0"
"2015-08-04","175.78999","176.13","174.83","175.32001","4042991","0"
"2015-08-05","175.84000","176.52","175.03","175.36000","4562928","0"
"2015-08-06","175.48000","175.65","173.65","174.22000","4658999","0"
"2015-08-07","173.89000","174.12","172.8","173.80000","5347426","0"
"2015-08-10","174.80000","176.32","174.8","176.12000","4499868","0"
"2015-08-11","174.59000","174.89","173.58","174.11000","5707014","0"
"2015-08-12","172.83000","174.4","171.4","174.16000","7610891","0"
"2015-08-13","173.99001","174.97","173.55","174.31000","5531026","0"
"2015-08-14","174.17000","175.08","174.06","174.87000","3078337","0"
"2015-08-17","174.24001","175.73","173.62","175.70000","4055384","0"
"2015-08-18","175.28000","175.93","175.08","175.33000","3668852","0"
"2015-08-19","174.33000","175.49","173.12","173.74001","8410096","0"
"2015-08-20","172.25000","172.55","170.22","170.24001","9202335","0"
"2015-08-21","167.78999","168.67","164.41","164.47000","15503750","0"
"2015-08-24","155.89999","163.45","150.57","158.38000","24286220","0"
"2015-08-25","163.33000","163.68","156.29","156.48000","13547808","0"
"2015-08-26","160.39000","162.9","157.67","162.80000","17137712","0"
"2015-08-27","164.86000","166.49","163.04","166.45000","15106140","0"
"2015-08-28","165.72000","166.62","165.24","166.27000","8008284","0"
"2015-08-31","165.35001","166.18","164.32","165.17999","5242149","0"
"2015-09-01","161.39999","162.62","159.74","160.46001","10940871","0"
"2015-09-02","162.92999","163.48","161.29","163.42000","6757224","0"
"2015-09-03","164.33000","165.48","163.13","163.67000","6323670","0"
"2015-09-04","161.42000","161.95","160.24","160.97000","7010537","0"
"2015-09-08","163.81000","165.03","163.28","164.95000","6254850","0"
"2015-09-09","166.53000","166.71","162.23","162.56000","6377016","0"
"2015-09-10","162.53999","164.5","162.15","163.39000","8325038","0"
"2015-09-11","162.89999","164.44","162.51","164.41000","5227760","0"
"2015-09-14","164.46001","164.58","163.37","163.83000","4555462","0"
"2015-09-15","164.36000","166.53","163.97","166.12000","5294746","0"
"2015-09-16","166.46001","167.65","166","167.50000","4486205","0"
"2015-09-17","167.42000","169.44","166.48","166.82001","10255199","0"
"2015-09-18","164.00000","165.24","163.2","163.56000","9006232","0"
"2015-09-21","164.67000","165.56","163.67","164.89999","7476781","0"
"2015-09-22","162.62000","163.36","161.98","163.00000","7322630","0"
"2015-09-23","163.25999","163.38","161.88","162.63000","4551909","0"
"2015-09-24","161.12000","162.24","159.93","161.87000","6305595","0"
"2015-09-25","163.84000","164.43","162.06","162.91000","8593607","0"
"2015-09-28","162.03999","162.06","159.58","159.86000","7821076","0"
"2015-09-29","159.98000","160.96","159.18","160.23000","9901159","0"
"2015-09-30","162.03999","162.75","161.05","162.53000","6773492","0"
"2015-10-01","163.00999","163.29","160.51","162.49001","6827167","0"
"2015-10-02","160.35001","164.58","159.93","164.56000","9079840","0"
"2015-10-05","165.74001","167.78","165.49","167.58000","6380753","0"
"2015-10-06","167.74001","168.43","167.25","167.73000","6653517","0"
"2015-10-07","168.60001","169.48","167.47","168.95000","8200981","0"
"2015-10-08","168.67000","170.66","168.43","170.37000","8024713","0"
"2015-10-09","170.62000","170.97","170.1","170.77000","4838106","0"
"2015-10-12","170.73000","171.23","170.47","171.17000","2833972","0"
"2015-10-13","170.25000","171.58","170.14","170.63000","5359809","0"
"2015-10-14","170.50000","170.95","168.72","169.07001","5420527","0"
"2015-10-15","169.39999","171.32","169.19","171.28000","5829463","0"
"2015-10-16","171.44000","171.96","170.82","171.88000","8307472","0"
"2015-10-19","171.28000","172.13","171.04","172.12000","3660565","0"
"2015-10-20","171.59000","172.39","171.24","172.00999","4138082","0"
"2015-10-21","172.44000","172.95","171.33","171.48000","5809781","0"
"2015-10-22","172.56000","174.91","172.47","174.80000","8575494","0"
"2015-10-23","176.00000","176.64","175.37","176.37000","7472354","0"
"2015-10-26","176.24001","176.46","175.87","176.03000","2967851","0"
"2015-10-27","175.33000","176.19","175.24","175.66000","3979433","0"
